//X Y Z Classification
504080.73000336 463016.95999908 383.26998901 2
504075.79000092 463023.48000336 383.17001343 2
504060.97000122 463043.03999329 383.33999634 2
504087.45999908 463008.12000275 383.79000854 16
504083.55000305 463013.26999664 383.36999512 2
504063.66999817 463039.50999451 385.30999756 16
504079.26000214 463018.95999908 385.26000977 16
504065.26000214 463037.42999268 383.30999756 2
504085.58999634 463010.62999725 383.26998901 2
504061.34000015 463042.61999512 383.39001465 2
504065.86000061 463036.66999817 384.72000122 16
504086.13999939 463009.94999695 383.27999878 2
504081.51000214 463016.04000092 383.25 2
504087.41000366 463008.29000092 384.36999512 16
504061.45999908 463042.52999878 383.41000366 2
504087.44000244 463008.25 384.01998901 16
504073.76999664 463026.30999756 383.19000244 2
504078.36000061 463020.26999664 383.20999146 2
504068.84999847 463032.80999756 383.29000854 2
504077.90000153 463020.88999939 383.17001343 2
504064.48999786 463038.58999634 386.05999756 16
504077.83000183 463021 383.22000122 2
504065.34999847 463037.47999573 383.30999756 2
504078.55999756 463020.06999969 383.29998779 2
504067.94000244 463034.08000183 383.20001221 2
504071.88999939 463028.88999939 385.92001343 16
504063.47000122 463040.00999451 383.22000122 2
504064.30999756 463038.8999939 386.17001343 16
504067.43000031 463034.78999329 386.08999634 16
504070.51000214 463030.75 383.26000977 2
504071.55999756 463029.36999512 386.36999512 16
504078.04000092 463020.83999634 383.17001343 2
504068.05000305 463034.02000427 383.20999146 2
504076.94000244 463022.30000305 383.23001099 2
504061.13999939 463043.16999817 383.33999634 2
504083.72000122 463013.37999725 383.33999634 2
504077.41999817 463021.70999908 383.22000122 2
504087.90000153 463007.90000153 383.20999146 2
504062.29000092 463041.67999268 383.33999634 2
504082.19000244 463015.44999695 383.23999023 2
504080.83000183 463017.26000214 383.16000366 2
504067.69999695 463034.58000183 385.57000732 16
504064.55000305 463038.75 386.3999939 16
504067.73999786 463034.55999756 385.51998901 16
504077.11000061 463022.19000244 383.17001343 2
504066.98000336 463035.58000183 385.98999023 16
504079.02999878 463019.69000244 385.07000732 16
504064.41000366 463038.97999573 386.04998779 16
504067.22000122 463035.30000305 386.95999146 16
504082.19999695 463015.55000305 383.22000122 2
504069.90000153 463031.77000427 383.26000977 2
504065.56999969 463037.5 385.1000061 16
504062.15999985 463042.02000427 383.35998535 2
504081.15000153 463016.97000122 383.10998535 2
504082.16999817 463015.63999939 383.25 2
504069.88999939 463031.86000061 383.25 2
504072.06999969 463028.97000122 386.26000977 16
504078.52999878 463020.48000336 383.23001099 2
504086.90000153 463009.44999695 385.10998535 16
504086.93000031 463009.41000366 384.86999512 16
504073.47000122 463027.18000031 384.16000366 16
504069.63999939 463032.25 383.25 2
504080.55999756 463017.83999634 383.25 2
504063.84999847 463039.91000366 385.86999512 16
504087.45999908 463008.77999878 385.07998657 16
504072.12999725 463029 386.70999146 16
504085.58000183 463011.26999664 383.30999756 2
504066.5 463036.44000244 383.32000732 2
504088 463008.09999847 385.1499939 16
504080.06999969 463018.56999969 385.25 16
504076.75 463022.94999695 383.23999023 2
504087.29000092 463009.06999969 385.73001099 16
504083.25 463014.41999817 383.35998535 2
504070.12000275 463031.72999573 383.23999023 2
504082.80999756 463015.01000214 383.36999512 2
504064.98999786 463038.53999329 385.82000732 16
504087.68000031 463008.59999847 385.39001465 16
504062.74000168 463041.52000427 383.33999634 2
504081.93000031 463016.23000336 383.26998901 2
504069.65000153 463032.41000366 383.26000977 2
504070.51999664 463031.28999329 383.27999878 2
504084.80000305 463012.45999908 383.32000732 2
504075.91999817 463024.18000031 383.17999268 2
504081.16000366 463017.29000092 383 2
504079.45999908 463019.52999878 385.26000977 16
504078.19000244 463021.22000122 383.25 2
504067.48000336 463035.36000061 386.39001465 16
504065.01000214 463038.63000488 386.36999512 16
504083.11000061 463014.76999664 383.3999939 2
504079.15000153 463020 385.20999146 16
504063.61000061 463040.5 385.04998779 16
504069.23000336 463033.11000061 383.29000854 2
504063.56000137 463040.58000183 384.97000122 16
504084.76999664 463012.62000275 383.32000732 2
504065.70999908 463037.78999329 385.91000366 16
504065.34999847 463038.25999451 385.83999634 16
504085.91999817 463011.13999939 383.20001221 2
504072.47000122 463028.8999939 386.69000244 16
504080.34999847 463018.51000214 385.6499939 16
504076.44999695 463023.66999817 383.22000122 2
504066.22000122 463037.16000366 385.16000366 16
504088.66000366 463007.58000183 383.20999146 2
504063.06999969 463041.33999634 383.23999023 2
504079.08000183 463020.23000336 384.48001099 16
504062.13000107 463042.61000061 383.35998535 2
504074.22000122 463026.65000153 383.1499939 2
504078.02999878 463021.65000153 383.22000122 2
504077.66000366 463022.15000153 383.23999023 2
504069.06999969 463033.49000549 383.29998779 2
504084.73000336 463012.83999634 383.38000488 2
504071.33999634 463030.52999878 383.27999878 2
504061.95999908 463042.88999939 383.38000488 2
504064.51999664 463039.52999878 385.70999146 16
504063.41999817 463040.99000549 383.26000977 2
504085.05000305 463012.47000122 383.47000122 2
504080.33999634 463018.69000244 385.57998657 16
504078.79000092 463020.73999786 383.22000122 2
504085.56999969 463011.80999756 383.33999634 2
504066.23000336 463037.33999634 383.36999512 2
504077 463023.13999939 383.25 2
504074.51999664 463026.43000031 383.11999512 2
504062.52999878 463042.24000549 383.29998779 2
504067.27999878 463035.99000549 383.10998535 2
504073.30000305 463028.07000732 386.45999146 16
504075.73999786 463024.84999847 383.19000244 2
504083.93000031 463014.06999969 383.38000488 2
504084.80000305 463012.93000031 383.41000366 2
504061.93000031 463043.1000061 383.3999939 2
504077.22000122 463022.94000244 383.20001221 2
504066.76999664 463036.74000549 383.29998779 2
504078.62000275 463021.11000061 383.30999756 2
504069.84999847 463032.69999695 383.25 2
504065.69000244 463038.17999268 386.44000244 16
504077.76999664 463022.26999664 383.26998901 2
504088.95999908 463007.51999664 383.07998657 2
504067.73000336 463035.52999878 385.92999268 16
504063.50999832 463041.11999512 383.25 2
504086.69000244 463010.52999878 383.55999756 16
504061.70000076 463043.52000427 383.32000732 2
504062.54000092 463042.41999817 383.29998779 2
504066.41999817 463037.30999756 383.32000732 2
504067.51999664 463035.88000488 386.04000854 16
504085.70999908 463011.87999725 383.29000854 2
504086.93000031 463010.29000092 383.54000854 16
504066.26000214 463037.57000732 386.29000854 16
504088.23000336 463008.58999634 383.82998657 16
504078.65000153 463021.25 383.30999756 2
504070.90000153 463031.47999573 383.26998901 2
504064 463040.58999634 384.83999634 16
504089.26000214 463007.27999878 383.05999756 2
504072.51999664 463029.36000061 386.83999634 16
504087.47000122 463009.66000366 385.64001465 16
504062.97000122 463041.99000549 383.27999878 2
504085.27999878 463012.56999969 383.35998535 2
504066.19000244 463037.75999451 386.38000488 16
504061.54000092 463043.91000366 383.35998535 2
504084.65000153 463013.43000031 383.33999634 2
504064.48999786 463040.02999878 386.57000732 16
504066.87000275 463036.88999939 383.26998901 2
504062.65999985 463042.47000122 383.27999878 2
504065.69999695 463038.47000122 386.54000854 16
504078.01000214 463022.23000336 383.22000122 2
504088.16999817 463008.84999847 385.1499939 16
504064.08000183 463040.6499939 386.11999512 16
504082.08000183 463016.90000153 383.16000366 2
504088.66000366 463008.23000336 383.13000488 2
504077.16000366 463023.41999817 383.20001221 2
504084.08999634 463014.27999878 383.3500061 2
504071.43000031 463031 385.70001221 16
504066.56999969 463037.41000366 383.30999756 2
504085.05999756 463013.02999878 383.45001221 2
504077.33999634 463023.23000336 383.20001221 2
504069.62999725 463033.41000366 383.29998779 2
504081.98999786 463017.12000275 383.19000244 2
504082.38999939 463016.61000061 383.17001343 2
504086.26999664 463011.48999786 383.26998901 2
504065.93000031 463038.33999634 386.51998901 16
504086.08000183 463011.75 383.22000122 2
504087.87999725 463009.40000153 385.44000244 16
504084.73999786 463013.55999756 383.35998535 2
504062.70000076 463042.63000488 383.26000977 2
504065.41999817 463039.05999756 386.44000244 16
504065.44000244 463039.05000305 386.61999512 16
504088.16999817 463009.06999969 384.97000122 16
504061.66999817 463044.02999878 383.48001099 2
504082.04000092 463017.19000244 383.17001343 2
504079.19999695 463020.93000031 383.07000732 2
504068.38999939 463035.21000671 383.22000122 2
504088.15000153 463009.13999939 385.27999878 16
504082.19999695 463017 383.1499939 2
504079.37000275 463020.76000214 383.08999634 2
504079.48999786 463020.59999847 384.98001099 16
504067.38999939 463036.58000183 383.20999146 2
504075.63999939 463025.72000122 383.14001465 2
504078 463022.59999847 383.19000244 2
504073 463029.21000671 387.1000061 16
504074.08999634 463027.79000092 384.92001343 16
504085.23000336 463013.08999634 383.42999268 2
504071.47000122 463031.25999451 383.27999878 2
504073.5 463028.6000061 386.89001465 16
504067.27999878 463036.80000305 383.19000244 2
504075.80999756 463025.56999969 383.13000488 2
504085.95999908 463012.16999817 383.26998901 2
504061.77999878 463044.1000061 383.42999268 2
504064.54000092 463040.47000122 386.14001465 16
504061.86000061 463044.00999451 383.42001343 2
504081.69000244 463017.87000275 383.1499939 2
504066.48999786 463037.92999268 383.38000488 2
504062.18999863 463043.6000061 383.30999756 2
504066.73999786 463037.61999512 383.20999146 2
504067.25 463036.94000244 383.19000244 2
504074.51000214 463027.37999725 383.19000244 2
504068.19000244 463035.72999573 383.22000122 2
504074.58999634 463027.29000092 383.20999146 2
504088.44999695 463009.02999878 384.97000122 16
504081.44000244 463018.26999664 383.10998535 2
504083.83999634 463015.12000275 383.35998535 2
504062.81000137 463042.88000488 383.22000122 2
504073.26999664 463029.08999634 387.01000977 16
504085.52999878 463012.93000031 383.29998779 2
504088.94000244 463008.44999695 383.16000366 2
504072.19999695 463030.52999878 386.72000122 16
504085.31999969 463013.23999786 383.33999634 2
504067.18000031 463037.16000366 383.19000244 2
504084.61000061 463014.19999695 383.33999634 2
504076.93000031 463024.33999634 383.23999023 2
504074.90000153 463027.01999664 383.17001343 2
504065.98999786 463038.77999878 386.66000366 16
504088.69999695 463008.83999634 385.23999023 16
504086.43000031 463011.83999634 383.10998535 2
504065.26999664 463039.77000427 386.95001221 16
504081.62999725 463018.19000244 384.27999878 16
504077.80000305 463023.26000214 383.20999146 2
504087.75 463010.13999939 385.70999146 16
504066.05000305 463038.77000427 386.70999146 16
504069.12999725 463034.72999573 383.25 2
504086.36000061 463012 383.10998535 2
504077.16000366 463024.15000153 383.32000732 2
504078.38999939 463022.55000305 383.23999023 2
504076.12000275 463025.54000092 383.25 2
504070.38999939 463033.11999512 383.23001099 2
504064.43000031 463040.99000549 386.17001343 16
504064.31999969 463041.13000488 385.27999878 16
504062.18999863 463043.97000122 383.3500061 2
504062.09999847 463044.08999634 383.38000488 2
504077.47000122 463023.81999969 383.19000244 2
504086.84999847 463011.48000336 383.08999634 2
504079.25 463021.48999786 383.1000061 2
504077.88999939 463023.30000305 383.16000366 2
504073.23999786 463029.44999695 386.98001099 16
504071.68000031 463031.50999451 383.22000122 2
504073.62000275 463028.97000122 387.23001099 16
504064.30999756 463041.25 385.11999512 16
504070.98000336 463032.47000122 383.20001221 2
504080.27999878 463020.22000122 384.95001221 16
504070.38999939 463033.27000427 383.20999146 2
504078.48999786 463022.59999847 383.27999878 2
504085.52999878 463013.30999756 383.22000122 2
504080.79000092 463019.58000183 385.36999512 16
504082.48999786 463017.34999847 383.23999023 2
504080.87999725 463019.48000336 385.60998535 16
504067.68000031 463036.91000366 383.17999268 2
504084.38999939 463014.87000275 383.36999512 2
504089.27999878 463008.43000031 383.20999146 2
504070.72000122 463032.91999817 383.23001099 2
504067.63999939 463036.99000549 383.19000244 2
504083.08000183 463016.63999939 383.29998779 2
504079.25 463021.70999908 383.04000854 2
504089.26000214 463008.5 383.27999878 2
504066.45999908 463038.6000061 386.3999939 16
504067.87000275 463036.75999451 383.17001343 2
504065.12999725 463040.36999512 386.63000488 16
504069.37000275 463034.77999878 383.25 2
504080.69999695 463019.86000061 385.48001099 16
504066.59999847 463038.46000671 386.1499939 16
504079.94999695 463020.87999725 384.6499939 16
504083.37999725 463016.34999847 383.26998901 2
504087.73000336 463010.62999725 385.13000488 16
504074.02999878 463028.71000671 386.57998657 16
504064.65000153 463041.08999634 386.23001099 16
504087.44000244 463011.04000092 383.16000366 2
504063.41999817 463042.74000549 383.25 2
504070.91000366 463032.86000061 383.20001221 2
504075.08999634 463027.36000061 383.14001465 2
504063.41999817 463042.77999878 383.25 2
504067.29000092 463037.66000366 383.27999878 2
504064.54000092 463041.30999756 385.92001343 16
504080.12000275 463020.76000214 384.57998657 16
504086.26000214 463012.68000031 383.14001465 2
504063.52000046 463042.67999268 383.26000977 2
504085.98999786 463013.05000305 383.07998657 2
504087.91999817 463010.51999664 385.38000488 16
504075.86000061 463026.44999695 383.20999146 2
504081.91000366 463018.47000122 383.17999268 2
504075.26999664 463027.23999786 383.1499939 2
504079.95999908 463021.06999969 383.16000366 2
504066.56999969 463038.72999573 386.29998779 16
504081.37000275 463019.22000122 384.42001343 16
504071.56999969 463032.16000366 383.13000488 2
504080.98999786 463019.73999786 385.48001099 16
504081.68000031 463018.84999847 384.70001221 16
504077.48999786 463024.37000275 383.17001343 2
504087.80999756 463010.79000092 384.64001465 16
504090.06999969 463007.80999756 383.19000244 2
504066.62000275 463038.75 386.3500061 16
504089.76000214 463008.25 383.17001343 2
504068.06999969 463036.86000061 383.17999268 2
504069.66000366 463034.77000427 383.25 2
